ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability,Medium,,,
medium,low,21820.29588,medium,350.5843454,413.6922247,15.42114424,45.97940191,medium,0,medium,,,
low,low,27733.7131,high,311.2953289,414.3282148,20.77148503,78.27324004,medium,0,medium,,,
medium,medium,30308.23118,medium,333.7757766,486.5168842,13.17298911,64.71923989,high,0,medium,,,
medium,low,23158.3891,medium,333.7757766,393.9718897,15.07024812,74.78064302,medium,0,medium,,,
medium,medium,15901.28516,medium,333.7757766,475.8216449,8.688714873,35.83396853,medium,0,low,,,
medium,medium,28697.00483,high,367.5334525,379.5645636,13.59185782,58.82255974,medium,0,medium,,,
medium,low,27199.64199,medium,437.5922998,422.0173564,10.80963195,53.61703537,high,0,medium,,,
medium,low,12999.1448,medium,414.855784,472.0593394,18.34021208,76.34458147,medium,0,low,,,
low,medium,10453.08732,medium,207.8904823,456.9797718,16.22570589,74.03569524,high,0,low,,,
medium,medium,30412.37233,medium,345.5926345,420.2191036,22.34641467,92.32776021,medium,0,medium,,,
medium,low,18093.97216,high,377.7193867,364.2735781,14.2100908,99.11860138,high,0,low,,,
medium,low,20231.51765,medium,333.7757766,396.6729763,18.42322647,73.10199735,high,0,medium,,,
medium,medium,19797.10854,high,264.9160462,311.9742339,10.74910668,108.5894144,high,0,medium,,,
high,medium,12871.55122,high,333.7757766,384.018547,15.95549106,78.82888343,high,0,low,,,
medium,low,36435.79351,high,341.066404,560.7877028,22.46612757,64.39542225,medium,0,medium,,,
medium,low,27771.08013,medium,393.2646996,359.7781341,16.82030772,60.37604138,medium,0,medium,,,
medium,low,33809.2247,low,368.387038,417.2493946,12.11872032,33.49938102,high,0,medium,,,
medium,low,21856.14521,high,278.0933093,291.1215276,19.42253502,81.36856759,high,0,medium,,,
medium,medium,16119.34019,medium,310.6329105,476.4586674,11.43423936,48.55190969,medium,0,low,,,
medium,medium,23006.24222,high,349.9228521,414.3651494,14.78598251,72.60797967,medium,0,medium,,,
medium,low,19336.60807,high,384.1560786,363.6184916,13.71370292,96.58286502,high,0,medium,,,
medium,low,16819.42318,medium,387.2999071,372.022817,15.19819136,74.0073726,medium,0,low,,,
medium,medium,17465.09589,high,369.7266834,319.7666815,10.24786327,65.30863745,medium,0,low,,,
medium,medium,18085.50282,medium,333.7757766,359.5763336,13.51488652,72.77101719,medium,0,low,,,
high,low,20260.40369,medium,339.4922222,396.6966974,13.69708744,110.4310803,medium,0,medium,,,
medium,medium,23087.21766,high,313.4117075,374.523197,11.83831294,47.65364194,high,0,medium,,,
medium,medium,17583.08033,medium,279.2023071,380.4998179,11.2553569,31.96629681,medium,0,low,,,
high,medium,18869.21209,high,377.2538339,301.8959591,16.21071289,64.40935886,high,0,low,,,
medium,low,40175.20609,high,333.7757766,507.5674883,18.13769053,79.34988134,high,0,high,,,
medium,low,14080.83371,medium,281.6780401,389.9780973,14.83663674,44.36757376,medium,0,low,,,
high,medium,27852.09744,low,333.7757766,383.2600282,19.03487739,80.31759655,high,0,medium,,,
medium,medium,18413.09682,medium,333.7757766,417.1252097,10.06607565,67.30422419,high,0,low,,,
medium,low,8535.402956,medium,355.2530789,298.6717594,13.6377826,66.39629295,medium,0,low,,,
medium,low,19576.53038,high,333.7757766,347.7923206,10.68976878,75.28868753,high,0,medium,,,
low,low,9546.129215,high,261.3570408,475.8764151,10.79942845,53.6198474,high,0,low,,,
high,low,23989.99015,medium,395.9042077,325.0011155,16.9179938,91.41687997,medium,0,medium,,,
high,low,30245.95697,medium,439.7879384,459.6331197,16.28331118,89.92425262,high,0,medium,,,
medium,low,25556.05313,high,393.5548922,426.5058343,16.31165824,74.54398067,medium,0,medium,,,
high,high,29827.79397,medium,364.6826343,581.0781564,13.63601398,62.11964303,medium,1,medium,,,
medium,low,17177.78878,high,282.5981192,407.6429623,20.20059242,79.1040188,high,1,low,,,
medium,low,24905.28452,high,286.2238757,355.9375965,7.781493373,39.62383474,low,1,medium,,,
medium,medium,6785.145303,high,333.7757766,278.4755859,10.04694318,107.6108062,high,1,low,,,
medium,low,8127.071254,high,333.7757766,531.4766665,14.69095388,58.41286017,medium,1,low,,,
high,medium,20044.20625,high,251.4434997,512.8990364,19.16662023,73.24898433,medium,1,medium,,,
medium,medium,23039.32851,high,390.4676837,558.1765918,15.75478461,36.26753003,high,1,medium,,,
medium,low,33123.44298,medium,252.1089251,381.0587763,17.20000825,71.18154442,medium,1,medium,,,
medium,low,39995.18627,low,333.7757766,601.526167,13.36816454,68.29868905,high,1,high,,,
medium,medium,15017.74728,high,321.3832777,306.7843022,12.47730317,79.69207986,high,1,low,,,
medium,medium,34698.62116,medium,376.4846222,375.6726908,14.70859901,43.2998201,high,1,medium,,,
medium,medium,19343.14951,high,276.2069197,432.5899955,17.82192185,70.23960067,high,1,medium,,,
medium,low,30846.58547,high,366.1766336,548.6377021,13.44879664,69.05413814,high,1,medium,,,
medium,medium,14880.6518,medium,356.1707021,484.1047845,18.69224837,50.12841529,high,1,low,,,
medium,low,11319.10623,medium,333.7757766,358.5164768,16.329625,66.30262949,high,1,low,,,
medium,low,12355.34411,medium,371.7883636,433.2394286,14.5842314,66.02915612,high,1,low,,,
medium,low,19905.43655,medium,387.356938,310.851138,11.75837424,52.40618787,high,1,medium,,,
medium,medium,27959.98787,high,359.9305657,357.0662032,18.02033109,58.27125706,medium,1,medium,,,
medium,low,22291.41858,medium,333.7757766,599.6145353,9.253350629,100.335665,medium,1,medium,,,
medium,low,27971.89181,medium,299.5216733,470.5997606,15.04581675,61.14608669,high,1,medium,,,
medium,low,12833.46124,medium,335.6604497,485.805431,13.77335021,60.94434264,medium,1,low,,,
medium,low,24456.17489,high,333.7757766,373.5498674,11.36727498,79.15582198,high,1,medium,,,
medium,medium,16129.70692,high,299.1315985,347.1807804,19.35076512,80.62187235,high,1,low,,,
medium,medium,16780.11615,high,322.2696608,392.5325975,15.1681892,84.37071295,medium,1,low,,,
medium,low,30610.0479,medium,325.9504112,397.3375083,16.50665808,74.46264571,medium,1,medium,,,
medium,low,9887.830755,high,337.8619224,488.9763942,17.68978466,77.13188934,high,1,low,,,
high,high,22057.05179,high,333.7757766,442.499532,11.09420248,93.27423247,high,1,medium,,,
medium,low,50793.89892,high,365.9413461,400.9652703,14.00387351,51.60300428,high,1,high,,,
medium,low,34558.40267,medium,262.9957564,377.6972828,17.40103888,69.4611111,medium,1,medium,,,
high,medium,34355.61843,medium,313.8855478,328.5794292,18.2960013,84.51098531,medium,1,medium,,,
medium,medium,15904.24336,medium,333.7757766,479.8254966,15.92141255,73.06421839,medium,1,low,,,
medium,medium,27198.43259,high,331.8381671,490.0470946,12.22534179,31.80202422,medium,1,medium,,,
high,medium,16700.03487,medium,333.7757766,416.5966342,12.06350146,91.85615637,medium,1,low,,,
medium,medium,13207.86097,high,382.9587368,403.7035016,14.77709169,56.95693886,high,1,low,,,
medium,medium,34989.04708,high,333.7757766,472.3421246,13.84838852,74.58298103,medium,1,medium,,,
medium,low,25172.58576,medium,333.7757766,529.7303121,16.02143866,62.53355679,high,1,medium,,,
medium,low,23073.06397,high,281.3861972,520.2728606,10.79548173,75.84754249,medium,1,medium,,,
medium,low,9258.767076,high,333.7757766,311.0930645,10.23827087,42.07531453,low,1,low,,,
medium,medium,20316.42668,high,318.1832966,338.9352709,16.24475501,94.60531109,medium,1,medium,,,
medium,medium,9734.677103,high,351.0522422,408.8535622,13.92128166,70.2052406,high,1,low,,,
medium,medium,10816.27337,high,333.7757766,594.7025458,12.19423157,77.16978862,medium,1,low,,,
medium,low,1351.906979,medium,316.4338541,388.339277,11.55709678,73.25622049,medium,1,low,,,
medium,medium,6675.682245,high,352.8691647,435.2829807,8.93024245,75.60097955,medium,1,low,,,
medium,low,6108.795734,high,395.7395287,501.5326526,14.69539103,80.0500311,high,1,low,,,
medium,low,12171.02455,medium,351.3453261,434.3502193,11.81294171,77.37136148,high,1,low,,,
medium,low,21616.63386,high,240.8976289,454.5437655,18.62169782,63.51951581,medium,1,medium,,,
medium,low,18321.99232,high,333.7757766,369.2897773,7.401868176,66.68694981,medium,1,low,,,
medium,low,41210.66698,medium,305.0940001,424.446185,14.37496689,41.27982974,high,1,high,,,
medium,medium,1198.943699,high,342.4983613,489.5450548,14.82390352,69.19335842,medium,1,low,,,
medium,low,53735.89919,medium,333.7757766,437.3895263,9.675166667,69.03511345,medium,1,high,,,
medium,low,26502.59577,high,289.5996918,424.4542545,18.15675398,31.59940356,medium,1,medium,,,
medium,low,15106.30865,medium,322.7545993,523.0526626,16.09019349,57.28576319,high,1,low,,,
medium,low,12145.5446,high,282.1055454,359.4609502,13.4752729,83.62226024,high,1,low,,,
high,medium,24383.74154,medium,318.6890104,410.1582218,13.10991087,56.91398087,medium,1,medium,,,
medium,low,16470.95219,medium,333.7757766,431.651283,12.82938017,64.3949066,high,1,low,,,
medium,low,14206.35732,high,294.3157326,530.0529193,13.82205734,85.77722213,medium,1,low,,,
medium,medium,32251.35965,medium,333.7757766,374.4550618,11.6210743,77.94082203,medium,1,medium,,,
low,low,44539.73832,high,357.7310768,344.6937399,14.21953213,34.28841274,high,1,high,,,
medium,medium,31151.61518,medium,377.1781189,613.6335477,14.19127381,48.91588146,high,1,medium,,,
medium,low,32079.77482,high,333.7757766,360.9328038,13.63334974,72.71791977,medium,1,medium,,,
medium,low,34451.98421,medium,353.6267682,279.6649198,13.96432121,44.54298517,high,1,medium,,,
medium,low,20967.84061,medium,315.2829021,507.7900618,15.2880379,35.76760104,high,1,medium,,,
medium,low,16598.57751,high,287.41238,479.479409,10.69706756,65.65532568,medium,1,low,,,
medium,low,10220.71236,high,317.5014397,605.3983749,15.21837835,82.70347041,high,1,low,,,
medium,low,14402.7267,medium,285.8993855,410.6882969,15.29061375,75.59522222,medium,1,low,,,
high,medium,21944.64183,medium,296.6308987,445.7688122,16.25411187,83.89112947,high,1,medium,,,
medium,medium,22957.6534,high,306.6433363,447.167101,10.60954491,36.87208589,high,1,medium,,,
medium,low,8406.723244,high,333.7757766,436.9889344,12.65751247,66.39629295,high,1,low,,,
medium,low,15229.70287,high,283.108492,531.6026342,19.80628717,81.92682594,high,1,low,,,
medium,low,24312.0378,high,317.6203458,527.45964,12.81926988,55.5362628,medium,1,medium,,,
high,medium,32000.17894,medium,349.0673627,386.0711492,15.01808483,63.34096824,high,1,medium,,,
medium,medium,19970.43429,medium,266.6393836,313.0096389,11.62360464,28.40087734,medium,1,medium,,,
medium,low,38918.77807,high,338.4294619,607.1025732,14.92914993,113.0488857,high,1,high,,,
medium,low,40843.61655,high,307.9976308,402.8873087,15.15200393,74.35442275,medium,1,high,,,
medium,medium,22203.48726,high,345.8088086,445.7668532,10.76369093,98.36865575,medium,1,medium,,,
medium,low,23931.28283,medium,337.038752,641.5258452,15.55450572,63.68435224,high,1,medium,,,
medium,low,7705.298605,high,375.4340325,462.5351147,17.19499164,74.55779007,high,1,low,,,
medium,low,39566.75435,high,333.7757766,429.6901557,16.2927178,58.96290239,medium,1,high,,,
medium,medium,22856.7429,medium,362.8526538,450.5359095,18.17648296,66.39629295,high,1,medium,,,
medium,medium,15668.27362,high,364.1056922,393.2539151,15.16157744,64.73231058,medium,1,low,,,
medium,low,35254.02605,high,333.7757766,390.4268891,12.35389619,85.21436889,medium,1,medium,,,
medium,low,27548.61418,medium,356.9710327,366.8131076,16.43962942,76.76438483,medium,1,medium,,,
medium,low,12044.62469,medium,339.3279049,446.4943942,10.56707076,89.69288268,medium,1,low,,,
medium,low,19911.2249,high,295.3510702,358.0973864,12.95778504,71.69435135,medium,1,medium,,,
medium,low,43680.22252,medium,354.8211938,361.0372382,11.6721905,57.31697668,high,1,high,,,
medium,medium,14825.9345,high,374.3091305,344.7183136,15.45738344,60.15134582,high,1,low,,,
medium,medium,3640.73432,high,351.3356961,346.0305439,11.55630174,62.95152737,high,1,low,,,
medium,medium,21038.44261,high,321.2840794,485.2544296,15.57487691,49.15196026,high,1,medium,,,
medium,medium,32000.84391,medium,333.7757766,387.6181112,17.67989831,55.02328573,medium,1,medium,,,
medium,low,22097.41322,medium,279.1644463,395.9768245,13.32612501,63.6268939,medium,1,medium,,,
medium,medium,23514.63665,high,342.2624979,349.4310989,6.124625358,65.83299007,high,1,medium,,,
medium,medium,13742.13949,medium,323.7883827,539.4647234,20.27898974,72.73520686,high,1,low,,,
medium,low,32872.38057,medium,281.7247145,348.2645907,15.14200557,58.15730431,medium,1,medium,,,
medium,low,19468.7901,high,332.6151538,293.8342645,13.21753604,54.54961804,high,1,medium,,,
medium,low,11356.58048,high,287.087053,567.7222811,14.98005401,71.20620916,medium,1,low,,,
medium,low,22690.04587,high,322.9178476,277.0508017,13.29025193,59.45432462,medium,1,medium,,,
medium,low,15835.12282,medium,338.6308276,416.8980711,15.79310142,53.27603262,high,1,low,,,
medium,low,9094.3133,medium,343.032161,597.9792737,17.11854325,56.12402405,medium,1,low,,,
medium,medium,25721.83387,high,318.6772727,311.6355739,20.37683817,69.02052992,high,1,medium,,,
high,high,8810.89581,high,334.5519655,384.783185,17.40662581,64.2107668,high,1,low,,,
medium,high,17711.48777,medium,395.0882448,355.831683,14.32455235,67.58431075,high,1,low,,,
medium,low,28912.2022,medium,300.608233,424.6501794,18.06347006,73.83690919,high,1,medium,,,
medium,low,18577.62397,medium,327.5517887,525.224717,17.65741087,32.18537822,medium,1,low,,,
medium,medium,29614.34879,high,364.1301406,305.6294093,18.48139641,72.20507471,high,1,medium,,,
medium,medium,42059.38042,high,351.1613311,510.0468968,14.20522105,73.19247007,high,1,high,,,
medium,medium,11142.39263,medium,370.3836939,338.9571983,11.34256197,51.15966921,medium,1,low,,,
medium,medium,22561.50831,high,333.7757766,448.5956405,7.024747096,55.80350265,medium,1,medium,,,
medium,medium,17433.60185,medium,333.7757766,301.9535508,19.2109908,67.71258467,medium,1,low,,,
medium,medium,5100.094173,high,365.8123125,447.5206554,18.55347833,60.16274551,medium,1,low,,,
medium,medium,39184.84672,high,320.4406637,398.5447626,18.20291571,41.06424689,high,1,high,,,
medium,low,18989.31677,high,294.8362177,350.0851155,18.96201401,79.9583213,medium,1,low,,,
medium,low,24856.63321,high,272.5242628,533.5838575,10.95830566,83.66233135,high,1,medium,,,
medium,medium,28474.20258,high,371.9126148,536.1839,15.30343324,67.90175839,high,1,medium,,,
medium,medium,24792.52562,medium,356.3380794,472.3690935,11.9952395,55.02916552,medium,1,medium,,,
medium,medium,20526.66616,medium,407.3120824,299.1942452,20.7376636,68.31434712,high,1,medium,,,
medium,medium,27701.79405,high,395.0903643,464.024917,15.08933914,63.6245653,medium,1,medium,,,
medium,medium,15921.41202,high,389.8170357,465.352665,22.08940183,24.53277334,medium,1,low,,,
medium,low,17246.92035,medium,367.7325204,411.58131,11.59864559,66.39629295,high,1,low,,,
medium,low,37188.82602,high,330.1337768,442.7587559,11.36475106,95.89849469,high,1,medium,,,
medium,low,26138.78019,medium,333.7757766,338.3208398,17.8601008,66.73703061,medium,1,medium,,,
high,medium,47580.9916,medium,303.5298176,278.3551233,14.57605743,72.87269686,high,1,high,,,
medium,medium,high,high,375.097188,389.2726454,13.85311637,39.53278687,medium,1,high,,,
high,high,high,high,314.7837613,422.3182271,9.969135936,64.0705476,medium,1,high,,,
medium,low,high,high,272.0850572,581.9811912,13.58303609,64.43604613,medium,1,high,,,
medium,low,high,medium,285.2189427,369.6130841,8.654764784,66.39629295,high,1,high,,,
medium,medium,high,high,389.3911484,437.0513643,12.08502582,52.33907542,high,1,high,,,
medium,low,high,medium,336.9943349,413.2142305,12.48248239,56.79408397,high,1,high,,,
high,medium,high,high,311.9102239,281.0692028,13.02792065,78.58209386,high,1,high,,,
medium,medium,high,high,381.3375272,365.0325034,13.4538722,33.43986771,medium,1,high,,,
medium,low,high,high,275.079738,478.3323603,18.01626576,99.0612327,medium,1,high,,,
medium,medium,high,high,338.6635348,330.2533754,11.05283837,64.47200138,high,1,high,,,
medium,low,high,medium,333.7757766,467.479901,14.10555408,52.33146225,high,1,high,,,
medium,low,high,medium,373.0517721,375.0282225,11.68464797,61.62982262,medium,1,high,,,
medium,medium,high,high,327.6194527,519.3803669,17.72030029,90.06484922,high,1,high,,,
medium,medium,high,medium,343.2863135,315.9134106,14.13712036,32.43852619,high,1,high,,,
medium,medium,high,medium,351.3188263,370.8606317,19.38933723,79.97164725,high,1,high,,,
medium,low,high,medium,348.5479814,472.2760009,17.24961638,59.63089394,medium,1,high,,,
medium,low,high,high,333.7757766,467.1483719,11.21490774,47.5323955,medium,1,high,,,
medium,medium,high,high,333.2109033,424.3287402,16.94981073,48.41672504,medium,1,high,,,
medium,medium,high,medium,372.0289087,481.3417739,8.900408731,62.13428073,high,1,high,,,
medium,medium,high,medium,316.5724147,405.2787385,16.87239534,55.90576965,medium,1,high,,,
medium,low,high,high,274.8840892,330.0837229,15.98363239,69.94325357,medium,1,high,,,
medium,low,high,high,333.7757766,474.0077155,21.36638659,54.12734215,medium,1,high,,,
high,medium,high,medium,341.036337,423.1100797,15.31324277,80.93130521,medium,1,high,,,
medium,medium,high,high,333.7757766,380.9990976,14.33824816,66.39629295,high,1,high,,,
medium,low,high,high,333.7757766,376.5813885,10.54739835,63.29975681,medium,1,high,,,
medium,low,high,high,281.8968818,475.6460515,12.3261836,83.39988926,high,1,high,,,
medium,medium,high,medium,341.4606318,501.345347,11.24750722,52.95136272,medium,1,high,,,
medium,low,high,high,333.7757766,458.9929359,15.49528414,66.39629295,medium,1,high,,,
medium,low,high,medium,335.461842,475.3323571,12.7250097,79.42001294,high,1,high,,,
medium,high,high,high,361.9714189,471.477419,14.57093189,40.28729832,medium,1,high,,,
medium,low,high,high,308.9578864,473.0648236,17.72439599,57.59663575,medium,1,high,,,
