Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
2159,19,2,7,1,84,21,4,14,2,4.6,1,5,1,1,9,1,4
2160,18,2,17,2,58,18,2,16,1,3.0,1,3,1,1,34,2,1
2161,45,2,3,2,92,48,1,5,4,3.3,1,2,1,1,21,5,1
2162,23,2,6,2,69,47,3,16,3,3.8,1,2,1,1,5,4,4
2163,60,2,19,2,48,37,3,2,3,2.7,1,3,1,1,32,5,7
2164,52,2,18,3,60,32,1,8,2,4.5,1,2,1,1,44,1,5
2165,42,2,15,3,20,15,3,14,4,4.8,1,4,1,1,46,5,2
2166,29,2,14,2,55,12,2,22,3,4.2,1,2,1,1,42,3,3
2167,31,2,11,4,88,30,3,18,2,3.5,1,2,1,1,50,3,2
2168,30,2,20,2,48,35,1,9,4,4.9,1,5,1,1,33,6,4
2169,23,2,8,1,74,7,2,1,2,4.1,1,4,1,1,32,2,6
2170,31,2,5,4,42,9,2,4,1,2.9,1,4,1,1,32,1,2
2171,40,2,24,2,32,40,2,22,1,4.0,1,4,1,1,37,6,3
2172,39,2,19,2,98,25,2,25,3,4.6,1,6,1,1,9,2,4
2173,28,2,20,2,89,39,3,11,1,2.8,1,6,1,1,6,5,4
2174,23,2,7,1,97,8,3,6,3,5.0,1,1,1,1,36,6,6
2175,42,2,1,1,49,6,3,14,2,2.9,1,6,1,1,1,2,1
2176,68,2,6,2,50,27,2,20,2,3.3,1,3,1,1,48,3,4
2177,24,2,2,1,91,45,3,19,4,3.4,1,1,1,1,44,4,6
2178,24,2,7,1,93,26,4,9,4,3.0,1,2,1,1,9,5,2
2179,21,2,13,1,98,9,2,7,3,4.7,1,5,1,1,32,6,1
2180,49,2,22,2,82,8,1,11,1,2.9,1,4,1,1,14,5,5
2181,41,2,5,4,37,7,2,25,3,4.1,1,6,1,1,43,2,6
2182,22,2,8,1,63,11,2,2,1,3.2,1,3,1,1,32,1,2
2183,42,2,3,2,99,31,2,13,4,2.7,1,6,1,1,26,6,2
2184,30,2,19,2,37,16,2,13,2,4.7,1,6,1,1,2,2,5
2185,38,2,18,3,34,28,3,7,2,3.2,1,3,1,1,16,5,3
2186,40,2,19,2,32,33,2,23,4,2.5,1,2,1,1,50,4,3
2187,55,2,15,3,23,31,4,21,4,4.3,1,4,1,1,6,5,3
2188,37,2,3,2,78,12,2,23,2,4.4,1,3,1,1,20,5,1
2189,41,2,5,4,54,5,2,4,4,4.7,1,4,1,1,9,3,7
2190,38,2,3,2,94,49,4,4,1,4.0,1,2,1,1,47,3,2
2191,42,2,2,1,75,2,3,13,2,4.6,1,2,1,1,33,3,1
2192,26,2,3,2,69,38,3,13,3,3.8,1,4,1,1,46,2,2
2193,41,2,16,1,35,46,1,25,4,3.2,1,4,1,1,9,3,5
2194,27,2,17,2,78,5,1,22,2,5.0,1,2,1,1,8,5,5
2195,61,2,22,2,29,17,2,20,3,3.5,1,5,1,1,48,1,6
2196,58,2,12,2,62,32,2,4,1,3.7,1,4,1,1,2,2,5
2197,25,2,6,2,58,45,2,8,2,4.8,1,4,1,1,31,5,7
2198,33,2,4,3,88,38,2,10,3,3.7,1,1,1,1,40,6,5
2199,57,2,16,1,80,32,1,22,3,3.5,1,3,1,1,35,6,5
2200,39,2,16,1,47,33,2,13,3,4.9,1,6,1,1,40,4,5
2201,60,2,7,1,51,50,1,5,3,4.7,1,4,1,1,27,4,3
2202,39,2,14,2,25,35,1,16,2,4.9,1,1,1,1,10,6,1
2203,42,2,6,2,36,1,2,19,3,4.3,1,4,1,1,23,3,7
2204,53,2,6,2,79,39,2,10,4,3.1,1,3,1,1,32,2,6
2205,20,2,12,2,41,37,3,11,4,3.4,1,1,1,1,6,4,5
2206,46,2,24,2,68,34,4,19,1,2.7,1,2,1,1,27,5,7
2207,46,2,15,3,51,13,1,9,2,2.6,1,6,1,1,25,1,4
2208,69,2,8,1,38,31,2,8,1,2.9,1,4,1,1,11,3,1
2209,28,2,16,1,46,6,4,23,3,2.7,1,1,1,1,23,5,5
2210,42,2,15,3,20,44,4,1,3,4.5,1,1,1,1,44,1,6
2211,30,2,23,1,25,46,2,15,3,3.1,1,6,1,1,35,5,4
2212,50,2,24,2,89,19,1,18,4,3.2,1,3,1,1,45,4,3
2213,59,2,14,2,77,27,2,4,4,3.3,1,4,1,1,22,1,6
2214,54,2,9,1,94,11,2,13,1,2.9,1,2,1,1,18,4,6
2215,50,2,2,1,100,12,1,7,1,4.1,1,5,1,1,20,4,7
2216,25,2,15,3,96,48,2,10,4,2.7,1,2,1,1,28,3,4
2217,41,2,14,2,36,45,4,20,4,4.0,1,6,1,1,15,6,2
2218,35,2,13,1,27,14,4,19,1,2.6,1,6,1,1,42,1,4
2219,67,2,23,1,67,12,2,12,4,3.5,1,6,1,1,20,4,6
2220,33,2,3,2,91,23,3,18,1,2.8,1,6,1,1,16,1,4
2221,19,2,2,1,62,50,4,1,1,4.5,1,6,1,1,47,2,1
2222,25,2,19,2,88,16,4,24,1,3.0,1,3,1,1,34,3,1
2223,32,2,14,2,66,10,2,21,3,4.4,1,6,1,1,30,3,7
2224,30,2,15,3,65,16,2,8,1,4.7,1,4,1,1,5,5,6
2225,18,2,7,1,25,27,1,5,4,4.3,1,5,1,1,38,2,6
2226,38,2,2,1,64,47,3,14,2,4.8,1,3,1,1,18,3,1
2227,22,2,17,2,72,25,1,3,2,4.8,1,6,1,1,28,2,1
2228,40,2,16,1,74,47,3,8,3,4.4,1,4,1,1,42,3,4
2229,54,2,7,1,50,16,2,9,1,3.7,1,3,1,1,5,3,7
2230,70,2,14,2,97,23,2,20,1,3.9,1,2,1,1,50,6,5
2231,52,2,21,3,36,6,3,21,2,3.8,1,2,1,1,33,6,4
2232,34,2,11,4,49,44,2,1,1,4.1,1,6,1,1,1,3,7
2233,65,2,18,3,64,33,1,11,2,4.0,1,6,1,1,14,2,4
2234,38,2,3,2,31,9,4,8,3,4.5,1,2,1,1,48,3,5
2235,35,2,4,3,66,29,3,25,4,4.0,1,2,1,1,26,2,7
2236,40,2,22,2,82,13,2,8,2,4.5,1,1,1,1,44,3,1
2237,23,2,25,2,88,18,2,25,4,2.7,1,5,1,1,18,4,4
2238,45,2,15,3,34,1,3,2,3,3.8,1,4,1,1,31,6,3
2239,40,2,21,3,84,9,1,1,4,3.8,1,5,1,1,18,4,7
2240,42,2,13,1,96,1,1,10,3,3.8,1,1,1,1,41,3,3
2241,57,2,15,3,71,5,1,9,4,4.3,1,4,1,1,18,4,3
2242,18,2,11,4,77,20,2,18,3,3.5,1,3,1,1,3,1,2
2243,18,2,20,2,66,28,2,15,2,3.8,1,4,1,1,5,3,2
2244,56,2,17,2,21,21,2,21,4,3.7,1,1,1,1,13,4,1
2245,35,2,19,2,37,40,2,7,3,4.8,1,1,1,1,22,5,1
2246,49,2,22,2,90,8,1,8,1,4.9,1,3,1,1,45,5,4
2247,49,2,11,4,96,11,2,6,1,4.3,1,6,1,1,39,5,3
2248,34,2,13,1,37,9,1,21,3,4.4,1,4,1,1,18,6,1
2249,63,2,25,2,66,39,2,23,4,3.4,1,3,1,1,19,5,4
2250,42,2,7,1,45,50,4,10,2,4.3,1,4,1,1,29,4,7
2251,41,2,18,3,89,6,1,17,3,4.6,1,6,1,1,19,3,7
2252,26,2,18,3,94,46,1,7,1,3.8,1,3,1,1,22,4,5
2253,48,2,18,3,96,27,3,13,3,3.9,1,2,1,1,21,1,1
2254,62,2,10,2,31,36,2,4,2,2.6,1,6,1,1,22,5,5
2255,24,2,2,1,79,34,2,7,4,4.2,1,6,1,1,44,5,3
2256,48,2,5,4,39,22,1,21,2,4.6,1,6,1,1,42,1,6
2257,31,2,3,2,22,5,2,22,1,5.0,1,5,1,1,33,3,6
2258,41,2,20,2,32,42,1,14,1,4.2,1,5,1,1,6,1,1
2259,24,2,25,2,71,35,1,6,4,4.3,1,6,1,1,44,3,3
2260,60,2,12,2,96,9,4,1,2,3.3,1,3,1,1,24,2,1
2261,38,2,16,1,82,25,2,3,1,4.9,1,2,1,1,16,5,6
2262,58,2,1,1,76,40,1,7,2,4.4,1,5,1,1,12,1,4
2263,53,2,1,1,22,3,2,9,4,3.1,1,1,1,1,50,5,5
2264,44,2,16,1,40,14,4,9,4,3.5,1,6,1,1,42,2,6
2265,51,2,9,1,92,34,2,22,3,3.9,1,1,1,1,50,5,5
2266,36,2,5,4,94,26,4,25,1,3.9,1,6,1,1,10,5,6
2267,20,2,6,2,44,25,2,25,1,4.3,1,6,1,1,32,4,7
2268,32,2,7,1,49,17,3,3,2,3.8,1,2,1,1,37,6,7
2269,66,2,24,2,26,10,1,5,2,2.7,1,1,1,1,15,1,5
2270,49,2,20,2,38,17,2,25,1,4.4,1,6,1,1,27,3,1
2271,27,2,3,2,72,10,1,18,2,3.5,1,2,1,1,7,6,7
2272,29,2,6,2,99,2,2,9,3,3.4,1,3,1,1,49,5,6
2273,29,2,11,4,38,19,1,5,2,4.0,1,5,1,1,44,5,5
2274,55,2,5,4,96,31,1,20,4,4.8,1,2,1,1,13,5,2
2275,57,2,6,2,27,32,1,22,2,4.5,1,4,1,1,38,5,4
2276,29,2,19,2,24,36,2,8,4,4.4,1,5,1,1,10,4,7
2277,31,2,12,2,82,50,1,19,3,4.1,1,1,1,1,25,4,7
2278,25,2,9,1,56,1,2,1,3,4.6,1,4,1,1,18,3,6
2279,61,2,7,1,25,20,2,13,1,3.8,1,6,1,1,6,2,3
2280,53,2,21,3,67,48,1,10,2,2.9,1,3,1,1,35,1,6
2281,22,2,18,3,21,17,2,19,3,2.8,1,5,1,1,31,3,4
2282,28,2,10,2,27,16,4,13,3,3.0,1,6,1,1,41,1,1
2283,18,2,21,3,97,12,3,19,1,4.2,1,1,1,1,8,3,1
2284,44,2,8,1,45,35,3,2,4,4.1,1,3,1,1,34,3,4
2285,32,2,3,2,63,15,4,2,1,4.1,1,2,1,1,20,6,1
2286,34,2,2,1,100,22,1,17,3,4.6,1,1,1,1,38,5,3
2287,67,2,22,2,38,41,1,3,2,2.5,1,6,1,1,35,6,6
2288,66,2,3,2,45,27,1,9,3,3.0,1,6,1,1,6,4,1
2289,28,2,13,1,91,5,2,15,1,3.8,1,4,1,1,50,5,7
2290,70,2,19,2,82,28,2,15,1,4.1,1,3,1,1,47,6,7
2291,37,2,4,3,48,16,1,12,4,3.3,1,5,1,1,23,5,6
2292,28,2,5,4,30,35,2,10,2,5.0,1,1,1,1,13,3,6
2293,43,2,25,2,34,45,3,1,2,3.8,1,4,1,1,31,4,5
2294,37,2,24,2,68,10,1,9,1,3.3,1,2,1,1,16,4,3
2295,54,2,23,1,95,20,2,19,4,5.0,1,2,1,1,40,4,1
2296,50,2,9,1,22,7,1,1,2,2.9,1,1,1,1,45,5,6
2297,46,2,7,1,88,47,2,9,1,2.5,1,4,1,1,50,6,3
2298,60,2,22,2,83,5,2,15,3,4.7,1,5,1,1,1,1,6
2299,40,2,8,1,87,26,1,6,2,2.9,1,1,1,1,10,2,3
2300,64,2,5,4,57,12,2,23,3,3.7,1,6,1,1,48,3,3
2301,18,2,5,4,88,38,4,11,3,4.4,1,1,1,1,38,3,5
2302,37,2,14,2,20,19,1,22,4,2.9,1,4,1,1,21,4,1
2303,36,2,2,1,39,26,1,17,3,3.6,1,6,1,1,38,6,5
2304,51,2,23,1,71,30,3,1,2,4.8,1,1,1,1,31,3,4
2305,26,2,10,2,73,18,1,20,4,4.7,1,3,1,1,9,4,4
2306,68,2,8,1,63,19,2,7,3,2.6,1,3,1,1,47,2,7
2307,27,2,7,1,78,9,1,20,4,3.4,1,5,1,1,8,2,2
2308,28,2,20,2,96,25,1,9,1,3.5,1,4,1,1,30,4,1
2309,49,2,23,1,81,34,2,21,4,3.4,1,1,1,1,22,1,6
2310,70,2,6,2,95,7,3,7,1,5.0,1,1,1,1,3,1,6
2311,30,2,7,1,68,46,2,6,2,4.6,1,5,1,1,15,5,5
2312,27,2,21,3,28,26,1,7,2,4.8,1,1,1,1,10,1,3
2313,19,2,25,2,30,45,1,23,3,3.7,1,3,1,1,19,2,3
2314,64,2,6,2,31,10,2,2,3,4.7,1,4,1,1,36,1,4
2315,42,2,8,1,95,46,4,4,4,4.4,1,2,1,1,12,1,3
2316,69,2,22,2,79,45,2,10,4,3.5,1,1,1,1,49,4,6
2317,28,2,21,3,39,26,1,25,4,3.8,1,5,1,1,7,4,1
2318,47,2,11,4,34,30,2,18,3,4.7,1,4,1,1,28,1,5
2319,69,2,10,2,28,50,1,24,2,3.1,1,6,1,1,30,3,1
2320,56,2,15,3,38,19,4,22,4,5.0,1,3,1,1,29,5,5
2321,28,2,18,3,55,31,2,14,2,3.7,1,3,1,1,9,4,3
2322,50,2,15,3,31,6,2,1,4,3.0,1,4,1,1,27,4,4
2323,39,2,5,4,84,7,3,11,2,4.5,1,6,1,1,21,6,4
2324,35,2,7,1,93,20,1,24,4,4.7,1,2,1,1,36,3,5
2325,59,2,5,4,28,37,1,4,4,3.5,1,3,1,1,19,4,1
2326,44,2,4,3,55,32,2,5,3,4.4,1,1,1,1,47,2,7
2327,66,2,20,2,63,36,1,13,4,2.6,1,5,1,1,38,1,1
2328,20,2,20,2,94,1,2,19,4,4.2,1,1,1,1,22,6,2
2329,45,2,14,2,36,34,2,13,1,2.6,1,2,1,1,29,6,2
2330,49,2,9,1,97,27,3,21,2,4.8,1,3,1,1,42,1,1
2331,60,2,1,1,63,3,1,15,3,2.9,1,6,1,1,47,5,3
2332,61,2,16,1,77,13,3,14,2,4.3,1,1,1,1,10,3,2
2333,36,2,16,1,53,40,4,14,1,2.6,1,6,1,1,10,6,5
2334,33,2,17,2,77,16,2,1,2,3.8,1,4,1,1,1,5,3
2335,49,2,4,3,79,16,1,9,3,4.2,1,5,1,1,7,3,5
2336,31,2,5,4,37,12,2,2,3,3.9,1,6,1,1,10,6,4
2337,19,2,2,1,94,5,2,9,4,3.1,1,3,1,1,11,3,7
2338,39,2,4,3,76,34,3,23,1,3.6,1,6,1,1,5,2,1
2339,66,2,21,3,68,10,3,20,1,4.0,1,2,1,1,21,5,6
2340,25,2,17,2,65,13,1,13,2,3.4,1,4,1,1,24,1,6
2341,63,2,3,2,24,8,2,6,3,2.6,1,5,1,1,37,3,4
2342,56,2,11,4,31,7,1,21,3,4.5,1,2,1,1,22,6,3
2343,20,2,20,2,89,42,2,14,1,4.9,1,5,1,1,16,4,4
2344,58,2,22,2,49,20,2,19,3,4.4,1,1,1,1,44,5,5
2345,34,2,15,3,92,39,4,11,1,3.5,1,2,1,1,14,6,2
2346,28,2,25,2,32,32,3,15,4,3.3,1,2,1,1,23,1,3
2347,22,2,11,4,67,31,1,4,4,3.1,1,5,1,1,46,4,4
2348,37,2,2,1,64,5,3,8,1,4.2,1,2,1,1,46,2,3
2349,54,2,18,3,84,19,2,15,2,4.9,1,4,1,1,16,5,3
2350,65,2,3,2,34,32,2,15,1,3.9,1,5,1,1,40,3,3
2351,57,2,18,3,26,11,2,22,4,4.2,1,3,1,1,21,2,1
2352,38,2,24,2,50,29,3,6,1,4.9,1,6,1,1,25,5,2
2353,70,2,4,3,46,27,2,25,1,2.8,1,6,1,1,25,1,6
2354,56,2,8,1,71,26,2,24,1,4.1,1,5,1,1,25,4,3
2355,56,2,3,2,78,49,2,3,3,4.8,1,4,1,1,27,6,5
2356,22,2,20,2,35,42,3,18,4,4.1,1,4,1,1,12,2,5
2357,57,2,1,1,58,26,2,8,3,3.0,1,3,1,1,27,4,6
2358,53,2,17,2,67,22,1,6,1,4.2,1,1,1,1,40,3,2
2359,53,2,24,2,93,43,1,17,2,3.8,1,5,1,1,38,3,6
2360,19,2,16,1,81,38,3,7,2,3.3,1,1,1,1,44,1,3
2361,49,2,8,1,80,32,1,20,1,4.7,1,1,1,1,27,6,3
2362,44,2,16,1,64,1,2,8,2,4.3,1,1,1,1,30,3,3
2363,27,2,12,2,41,46,2,4,1,2.7,1,5,1,1,24,3,5
2364,60,2,22,2,79,38,4,17,4,4.2,1,2,1,1,38,2,2
2365,62,2,23,1,60,24,1,13,4,4.2,1,3,1,1,4,5,6
2366,52,2,21,3,91,50,3,16,4,2.5,1,4,1,1,32,6,5
2367,30,2,18,3,66,31,1,4,4,3.6,1,2,1,1,32,3,4
2368,66,2,22,2,85,34,1,9,4,3.4,1,5,1,1,28,1,2
2369,29,2,23,1,38,30,2,11,3,3.3,1,5,1,1,6,4,3
2370,24,2,24,2,23,45,2,6,4,4.6,1,5,1,1,24,5,5
2371,51,2,18,3,71,2,2,2,2,3.9,1,6,1,1,38,6,7
2372,67,2,22,2,25,14,2,5,4,3.7,1,4,1,1,28,4,1
2373,50,2,4,3,39,1,4,20,2,3.1,1,2,1,1,9,5,4
2374,37,2,10,2,20,22,2,8,2,4.9,1,2,1,1,21,4,3
2375,69,2,7,1,73,47,1,16,4,4.7,1,5,1,1,31,4,5
2376,60,2,1,1,63,46,1,16,1,2.9,1,4,1,1,18,3,6
2377,21,2,7,1,94,42,4,6,2,4.1,1,2,1,1,5,2,7
2378,44,2,3,2,94,41,1,12,1,4.0,1,4,1,1,22,2,1
2379,26,2,16,1,71,29,1,21,3,2.7,1,6,1,1,37,5,2
2380,40,2,9,1,77,41,2,16,2,4.0,1,1,1,1,22,4,5
2381,41,2,16,1,66,38,2,2,1,2.5,1,4,1,1,36,5,4
2382,62,2,15,3,23,49,2,21,3,4.5,1,3,1,1,23,5,1
2383,39,2,24,2,60,5,2,22,2,3.9,1,2,1,1,44,4,7
2384,53,2,1,1,72,39,1,7,2,4.9,1,1,1,1,25,1,1
2385,24,2,3,2,35,1,1,9,4,3.3,1,1,1,1,40,5,6
2386,41,2,16,1,31,36,2,4,1,3.8,1,2,1,1,12,5,7
2387,19,2,22,2,33,13,1,3,3,2.9,1,5,1,1,14,6,5
2388,36,2,9,1,95,42,2,7,3,4.0,1,1,1,1,14,4,5
2389,21,2,6,2,68,1,2,16,1,4.1,1,6,1,1,10,4,1
2390,25,2,5,4,87,16,2,23,2,3.1,1,6,1,1,17,1,3
2391,65,2,17,2,64,3,4,25,4,4.6,1,2,1,1,24,4,4
2392,42,2,17,2,74,22,2,2,4,4.6,1,4,1,1,31,1,6
2393,40,2,12,2,62,25,1,20,2,2.6,1,1,1,1,36,2,1
2394,58,2,22,2,97,18,2,4,4,5.0,1,1,1,1,38,5,3
2395,40,2,15,3,47,7,1,16,1,2.9,1,1,1,1,23,4,4
2396,62,2,3,2,83,7,2,6,4,3.5,1,1,1,1,47,5,2
2397,38,2,17,2,82,37,2,14,2,3.7,1,1,1,1,20,6,7
2398,37,2,23,1,26,48,1,2,1,2.9,1,6,1,1,41,6,5
2399,65,2,11,4,81,9,2,15,4,4.3,1,3,1,1,44,1,4
2400,55,2,6,2,44,29,1,1,2,3.2,1,6,1,1,31,2,5
2401,43,2,23,1,88,37,2,16,4,4.2,1,4,1,1,11,3,2
2402,43,2,4,3,76,37,2,17,4,4.2,1,5,1,1,25,5,2
2403,45,2,16,1,89,44,2,4,4,3.8,1,3,1,1,31,2,7
2404,64,2,19,2,22,25,2,12,1,4.4,1,5,1,1,40,4,7
2405,28,2,19,2,33,48,1,6,4,3.1,1,1,1,1,23,3,2
2406,69,2,12,2,97,5,4,20,1,5.0,1,5,1,1,5,4,6
2407,54,2,16,1,57,5,2,10,4,4.7,1,5,1,1,26,5,7
2408,52,2,19,2,38,13,2,1,3,3.0,1,2,1,1,11,3,2
2409,23,2,21,3,55,11,4,2,1,4.2,1,4,1,1,44,4,3
2410,26,2,13,1,37,47,1,25,2,3.0,1,6,1,1,47,2,3
2411,48,2,18,3,43,49,2,13,3,3.7,1,3,1,1,46,5,5
2412,49,2,10,2,96,46,2,6,3,2.7,1,3,1,1,35,2,3
2413,53,2,11,4,51,37,2,17,4,4.3,1,1,1,1,8,1,2
2414,69,2,19,2,95,38,4,23,1,2.7,1,1,1,1,30,1,7
2415,26,2,22,2,26,46,2,11,3,3.7,1,4,1,1,14,3,2
2416,21,2,5,4,34,11,4,11,1,4.3,1,5,1,1,30,1,7
2417,59,2,15,3,83,27,3,2,3,4.0,1,4,1,1,26,3,3
2418,21,2,1,1,24,2,2,14,1,3.3,1,5,1,1,32,6,4
2419,22,2,14,2,69,22,3,10,1,4.0,1,4,1,1,47,2,3
2420,26,2,24,2,40,33,2,3,1,2.7,1,4,1,1,11,3,3
2421,41,2,11,4,87,33,3,9,4,4.2,1,3,1,1,28,5,1
2422,37,2,21,3,46,23,1,17,2,4.6,1,5,1,1,2,4,3
2423,30,2,13,1,82,10,2,16,4,4.8,1,6,1,1,45,3,7
2424,49,2,1,1,81,48,2,18,3,2.8,1,3,1,1,7,3,3
2425,49,2,13,1,57,8,2,16,4,4.5,1,4,1,1,28,1,2
2426,58,2,18,3,49,34,3,14,3,3.0,1,1,1,1,34,1,6
2427,70,2,11,4,42,9,2,14,1,4.6,1,3,1,1,26,4,3
2428,27,2,11,4,26,37,2,18,2,3.3,1,5,1,1,45,2,6
2429,65,2,25,2,38,12,2,23,2,4.4,1,4,1,1,34,4,1
2430,57,2,21,3,57,46,4,13,3,4.4,1,5,1,1,47,3,4
2431,20,2,11,4,100,34,4,24,3,4.3,1,2,1,1,42,2,6
2432,34,2,10,2,73,1,3,14,1,3.4,1,2,1,1,27,1,3
2433,59,2,11,4,66,11,2,16,4,2.8,1,6,1,1,43,6,5
2434,54,2,25,2,73,37,2,3,2,3.4,1,5,1,1,16,2,2
2435,36,2,7,1,45,44,2,4,2,5.0,1,6,1,1,40,3,5
2436,21,2,21,3,27,11,3,2,1,4.5,1,3,1,1,29,2,2
2437,52,2,25,2,24,7,2,25,1,2.7,1,6,1,1,38,3,6
2438,43,2,21,3,59,50,4,12,4,3.4,1,6,1,1,34,3,7
2439,32,2,12,2,20,8,3,6,4,3.4,1,2,1,1,30,6,7
2440,55,2,8,1,44,4,2,13,3,2.8,1,5,1,1,45,1,1
2441,31,2,22,2,90,14,2,19,2,4.7,1,5,1,1,47,1,1
2442,45,2,13,1,36,5,2,2,1,4.7,1,3,1,1,5,3,5
2443,53,2,3,2,95,50,1,23,4,4.7,1,3,1,1,50,4,2
2444,24,2,1,1,30,41,2,9,2,3.4,1,1,1,1,24,1,2
2445,47,2,16,1,65,48,3,7,1,3.7,1,2,1,1,15,4,2
2446,63,2,16,1,96,42,2,4,3,4.1,1,6,1,1,50,2,7
2447,38,2,17,2,65,2,1,16,2,2.9,1,1,1,1,7,3,5
2448,59,2,14,2,47,41,1,16,1,3.2,1,6,1,1,10,6,4
2449,54,2,9,1,25,42,3,23,1,3.0,1,3,1,1,38,5,2
2450,26,2,5,4,56,1,3,23,1,4.1,1,2,1,1,31,6,4
2451,68,2,25,2,76,33,2,12,1,4.5,1,5,1,1,7,6,6
2452,41,2,22,2,60,36,2,18,1,3.4,1,6,1,1,27,6,5
2453,68,2,17,2,67,32,1,18,4,4.1,1,2,1,1,45,1,3
2454,21,2,24,2,95,15,4,6,2,4.6,1,6,1,1,13,2,1
2455,32,2,7,1,72,2,2,12,4,4.6,1,2,1,1,33,6,1
2456,20,2,2,1,98,2,1,11,2,3.4,1,2,1,1,25,2,3
2457,59,2,12,2,83,27,2,9,4,3.3,1,1,1,1,5,5,5
2458,53,2,8,1,37,8,2,13,1,3.6,1,1,1,1,23,2,6
2459,66,2,25,2,85,43,1,22,1,4.6,1,3,1,1,17,1,7
2460,47,2,22,2,36,25,1,23,1,4.3,1,1,1,1,14,2,7
2461,58,2,12,2,36,19,3,11,4,4.0,1,6,1,1,28,3,1
2462,28,2,16,1,86,38,1,19,3,4.8,1,4,1,1,19,3,7
2463,68,2,14,2,99,25,4,15,2,4.3,1,5,1,1,31,1,2
2464,60,2,3,2,21,24,4,10,3,3.3,1,5,1,1,25,2,2
2465,47,2,11,4,84,11,1,21,4,2.8,1,2,1,1,4,2,2
2466,18,2,15,3,63,43,2,4,2,4.4,1,3,1,1,20,1,7
2467,32,2,19,2,84,41,3,17,3,3.7,1,2,1,1,37,2,1
2468,27,2,19,2,72,30,2,11,2,3.6,1,2,1,1,28,3,1
2469,65,2,20,2,21,7,1,6,4,3.7,1,1,1,1,6,6,7
2470,68,2,15,3,92,20,2,25,1,5.0,1,5,1,1,27,5,1
2471,55,2,3,2,72,3,4,17,1,2.7,1,4,1,1,29,3,4
2472,30,2,15,3,83,36,2,8,2,4.3,1,6,1,1,1,2,1
2473,24,2,17,2,73,44,2,16,3,4.1,1,5,1,1,31,3,1
2474,57,2,22,2,98,4,2,19,4,2.6,1,4,1,1,28,2,6
2475,23,2,25,2,76,33,2,14,1,3.2,1,6,1,1,19,1,6
2476,69,2,6,2,43,5,3,11,3,3.5,1,4,1,1,36,6,5
2477,60,2,9,1,60,6,2,22,3,3.7,1,4,1,1,28,2,5
2478,25,2,7,1,40,5,1,22,2,3.8,1,1,1,1,29,5,7
2479,18,2,22,2,93,45,3,13,4,4.8,1,1,1,1,9,1,3
2480,37,2,6,2,98,16,3,14,1,4.2,1,5,1,1,26,3,3
2481,61,2,22,2,91,35,4,13,3,2.9,1,4,1,1,7,3,4
2482,41,2,2,1,92,30,4,6,1,2.9,1,3,1,1,35,4,7
2483,69,2,8,1,87,3,3,16,4,4.8,1,4,1,1,46,3,3
2484,32,2,20,2,96,3,3,21,1,2.9,1,5,1,1,8,4,5
2485,60,2,10,2,97,29,2,9,3,4.8,1,1,1,1,50,2,3
2486,43,2,3,2,55,18,2,1,2,4.6,1,1,1,1,37,1,1
2487,61,2,12,2,58,43,1,12,2,4.4,1,6,1,1,6,3,4
2488,57,2,4,3,21,26,1,23,2,3.0,1,4,1,1,16,5,2
2489,56,2,8,1,82,29,4,5,3,4.4,1,2,1,1,30,5,5
2490,66,2,5,4,34,41,2,9,4,3.9,1,2,1,1,50,6,6
2491,52,2,3,2,78,26,2,8,2,4.0,1,3,1,1,5,2,3
2492,63,2,8,1,47,33,2,12,2,2.5,1,2,1,1,15,1,5
2493,50,2,23,1,96,41,3,20,3,4.1,1,4,1,1,34,1,2
2494,21,2,22,2,23,19,3,1,1,4.8,1,1,1,1,6,6,3
2495,42,2,18,3,27,36,3,16,4,2.6,1,6,1,1,26,4,1
2496,40,2,1,1,37,27,4,15,2,3.1,1,3,1,1,34,3,3
2497,67,2,16,1,79,13,3,25,3,3.2,1,6,1,1,37,3,7
2498,35,2,1,1,40,6,2,23,3,4.2,1,5,1,1,28,1,1
2499,18,2,5,4,39,21,3,9,1,2.6,1,4,1,1,38,2,4
2500,52,2,10,2,73,18,1,17,3,3.1,1,4,1,1,2,2,6
2501,59,2,7,1,84,21,2,23,1,2.9,1,6,1,1,32,2,2
2502,49,2,19,2,94,48,2,23,1,4.6,1,3,1,1,30,6,2
2503,46,2,20,2,47,12,1,17,2,4.1,1,5,1,1,17,5,3
2504,69,2,4,3,77,35,2,23,3,2.5,1,6,1,1,5,4,2
2505,56,2,19,2,94,39,2,22,4,4.0,1,6,1,1,31,2,2
2506,27,2,8,1,75,13,2,6,3,3.5,1,2,1,1,43,5,6
2507,57,2,6,2,82,32,4,15,2,4.4,1,3,1,1,19,6,1
2508,58,2,18,3,36,18,2,6,1,2.9,1,6,1,1,32,3,3
2509,23,2,21,3,90,5,4,10,2,3.1,1,1,1,1,5,4,2
2510,19,2,22,2,48,47,2,2,2,4.4,1,3,1,1,9,1,6
2511,40,2,11,4,42,41,1,18,4,4.4,1,5,1,1,48,3,7
2512,54,2,1,1,33,12,2,6,3,2.7,1,6,1,1,1,5,6
2513,50,2,22,2,63,34,2,9,3,4.9,1,3,1,1,20,3,5
2514,69,2,8,1,53,47,1,21,4,3.5,1,1,1,1,42,2,1
